Target_Dev_Family,Target_Dev,BRAM_18K,DSP48E,FF,LUT,BRAM_18K_avail,DSP48E_avail,FF_avail,LUT_avail,BRAM_18K_RATIO,DSP48E_RATIO,FF_RATIO,LUT_RATIO,Target_CP,Estimated_CP,Clock_Uncertainty,DSP_BRAM_18K,DSP_DSP48E,DSP_FF,DSP_LUT,EXP_BRAM_18K,EXP_DSP48E,EXP_FF,EXP_LUT,FIFO_BRAM_18K,FIFO_DSP48E,FIFO_FF,FIFO_LUT,MEM_BRAM_18K,MEM_DSP48E,MEM_FF,MEM_LUT,MUX_BRAM_18K,MUX_DSP48E,MUX_FF,MUX_LUT,REG_BRAM_18K,REG_DSP48E,REG_FF,REG_LUT,MEM_WORDS_TOTAL,MEM_BITS_TOTAL,MEM_BANKS_TOTAL,MEM_TOTAL_TOTAL,MUX_INSIZE_TOTAL,MUX_BITWIDTH_TOTAL,MUX_TOTALBITS_TOTAL,mul_op_lut,mul_op_ff,mul_op_dsp,add_op_lut,add_op_ff,add_op_dsp,sub_op_lut,sub_op_ff,sub_op_dsp,or_op_lut,or_op_ff,or_op_dsp,and_op_lut,and_op_ff,and_op_dsp,xor_op_lut,xor_op_ff,xor_op_dsp,shl_op_lut,shl_op_ff,shl_op_dsp,lshr_op_lut,lshr_op_ff,lshr_op_dsp,ashr_op_lut,ashr_op_ff,ashr_op_dsp,ctlz_op_lut,ctlz_op_ff,ctlz_op_dsp,cttz_op_lut,cttz_op_ff,cttz_op_dsp,icmp_op_lut,icmp_op_ff,icmp_op_dsp,select_op_lut,select_op_ff,select_op_dsp,mul_sum,add_sum,sub_sum,or_sum,and_sum,xor_sum,shl_sum,lshr_sum,ashr_sum,ctlz_sum,cttz_sum,icmp_sum,select_sum,dexp_lut,dexp_ff,dexp_dsp,dexp_bram,ext_lut,ext_ff,ext_dsp,ext_bram,fsub_lut,fsub_ff,fsub_dsp,fsub_bram,srem_lut,srem_ff,srem_dsp,srem_bram,frem_lut,frem_ff,frem_dsp,frem_bram,dmul_lut,dmul_ff,dmul_dsp,dmul_bram,urem_lut,urem_ff,urem_dsp,urem_bram,fmul_lut,fmul_ff,fmul_dsp,fmul_bram,frecip_lut,frecip_ff,frecip_dsp,frecip_bram,dsqrt_lut,dsqrt_ff,dsqrt_dsp,dsqrt_bram,drem_lut,drem_ff,drem_dsp,drem_bram,others_lut,others_ff,others_dsp,others_bram,icmp_lut,icmp_ff,icmp_dsp,icmp_bram,fsqrt_lut,fsqrt_ff,fsqrt_dsp,fsqrt_bram,dsub_lut,dsub_ff,dsub_dsp,dsub_bram,ddiv_lut,ddiv_ff,ddiv_dsp,ddiv_bram,sub_lut,sub_ff,sub_dsp,sub_bram,lshr_lut,lshr_ff,lshr_dsp,lshr_bram,sdiv_lut,sdiv_ff,sdiv_dsp,sdiv_bram,dadd_lut,dadd_ff,dadd_dsp,dadd_bram,vectors_lut,vectors_ff,vectors_dsp,vectors_bram,frsqrt_lut,frsqrt_ff,frsqrt_dsp,frsqrt_bram,mux_lut,mux_ff,mux_dsp,mux_bram,fcmp_lut,fcmp_ff,fcmp_dsp,fcmp_bram,drecip_lut,drecip_ff,drecip_dsp,drecip_bram,add_lut,add_ff,add_dsp,add_bram,fdiv_lut,fdiv_ff,fdiv_dsp,fdiv_bram,dcmp_lut,dcmp_ff,dcmp_dsp,dcmp_bram,drsqrt_lut,drsqrt_ff,drsqrt_dsp,drsqrt_bram,fadd_lut,fadd_ff,fadd_dsp,fadd_bram,mul_lut,mul_ff,mul_dsp,mul_bram,udiv_lut,udiv_ff,udiv_dsp,udiv_bram,shl_lut,shl_ff,shl_dsp,shl_bram,ashr_lut,ashr_ff,ashr_dsp,ashr_bram,CP_lsynth,LUT_lsynth,FF_lsynth,DSP_lsynth,BRAM_lsynth,SRL_lsynth,CP_impl,SLICE_impl,LUT_impl,FF_impl,DSP_impl,BRAM_impl,SRL_impl
3,4,0,0,381,441,650,600,202800,101400,0,0,0.001878698224852,0.004349112426036,10,4.53,1.25,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,168,0,0,381,0,0,0,0,0,39,418,1008,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.356,367,380,0,0,0,3.665,121,357,380,0,0,0
3,4,0,0,382,441,650,600,202800,101400,0,0,0.001883629191322,0.004349112426036,5,4.08,0.62,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,168,0,0,382,0,0,0,0,0,39,418,1001,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.204,360,381,0,0,0,3.652,116,343,381,0,0,0
2,3,0,0,1684,539,270,240,126800,63400,0,0,0.013280757097792,0.008501577287066,2,3.06,0.25,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,254,0,0,600,0,0,0,0,0,54,418,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.365,539,874,0,0,0,3.858,218,411,889,0,0,0
1,1,0,0,1173,481,280,220,106400,53200,0,0,0.011024436090226,0.009041353383459,3,2.77,0.38,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,214,0,0,589,0,0,0,0,0,44,418,943,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.403,513,718,0,0,0,3.942,194,384,737,0,0,0
0,0,0,0,1684,539,1590,1260,728400,364200,0,0,0.002311916529379,0.001479956068094,1,1.9,0.12,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,254,0,0,600,0,0,0,0,0,54,418,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.932,542,874,0,0,0,2.399,227,406,915,0,0,0
2,3,0,0,1684,539,270,240,126800,63400,0,0,0.013280757097792,0.008501577287066,1,3.06,0.12,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,254,0,0,600,0,0,0,0,0,54,418,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.365,539,874,0,0,0,3.984,227,409,889,0,0,0
2,3,0,0,381,438,270,240,126800,63400,0,0,0.003004731861199,0.006908517350158,10,6.49,1.25,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,188,0,0,381,0,0,0,0,0,39,418,1008,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.365,367,380,0,0,0,5.702,117,358,380,0,0,0
0,0,0,0,1334,507,1590,1260,728400,364200,0,0,0.001831411312466,0.001392092257002,2,1.9,0.25,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,242,0,0,597,0,0,0,0,0,51,418,950,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,535,736,0,0,0,2.587,226,401,766,0,0,0
0,0,0,0,381,438,1590,1260,728400,364200,0,0,0.000523064250412,0.001202635914333,10,4.65,1.25,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,188,0,0,381,0,0,0,0,0,39,418,1008,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.932,367,380,0,0,0,3.814,115,355,380,0,0,0
3,4,0,0,1530,524,650,600,202800,101400,0,0,0.007544378698225,0.005167652859961,1,1.43,0.12,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,240,0,0,599,0,0,0,0,0,53,418,952,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.204,537,868,0,0,0,2.404,217,397,923,0,0,0
1,1,0,0,1376,509,280,220,106400,53200,0,0,0.012932330827068,0.009567669172932,2,2.77,0.25,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,246,0,0,598,0,0,0,0,0,52,418,951,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.653,531,857,0,0,0,3.956,215,398,878,0,0,0
0,0,0,0,587,450,1590,1260,728400,364200,0,0,0.000805875892367,0.001235584843493,3,2.38,0.38,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,200,0,0,587,0,0,0,0,0,44,482,1069,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,494,586,0,0,0,2.761,163,415,586,0,0,0
2,3,0,0,522,447,270,240,126800,63400,0,0,0.004116719242902,0.00705047318612,5,4.12,0.62,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,197,0,0,522,0,0,0,0,0,43,482,1068,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.115,492,521,0,0,0,4.557,165,418,521,0,0,0
3,4,0,0,594,502,650,600,202800,101400,0,0,0.00292899408284,0.004950690335306,2,1.73,0.25,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,229,0,0,594,0,0,0,0,0,50,482,1075,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.204,498,593,0,0,0,2.499,185,430,635,0,0,0
3,4,34,118,55230,42263,650,600,202800,101400,0.052307692307692,0.196666666666667,0.272337278106509,0.416794871794872,2,3,0.25,0,0,0,0,0,0,0,5291,0,0,0,0,34,0,576,0,0,0,0,7895,0,0,12071,0,5504,576,9,352256,2477,4839,17184,0,0,0,940,0,0,81,0,0,72,0,0,24,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,3136,0,0,0,444,46,9,3,390,0,0,0,0,0,315,2884,3786,2837,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,613,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,1221,0,0,3482,6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.773,29424,50554,118,33,2582,2.502,10391,28037,49925,118,33,1805
1,1,34,118,55846,48709,280,220,106400,53200,0.121428571428571,0.536363636363636,0.524868421052632,0.915582706766917,2,4.32,0.25,0,0,0,0,0,0,0,5291,0,0,0,0,34,0,576,0,0,0,0,8164,0,0,12783,0,5504,576,9,352256,2483,4839,17190,0,0,0,940,0,0,81,0,0,72,0,0,24,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,3136,0,0,0,444,46,9,3,390,0,0,0,0,0,315,2884,3786,2789,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,613,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,1221,0,0,3935,6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.361,29715,51342,118,33,2592,3.959,10209,28312,50646,118,33,1813
0,0,34,112,64819,43364,1590,1260,728400,364200,0.021383647798742,0.088888888888889,0.088988193300384,0.119066447007139,1,3,0.12,0,0,0,0,0,0,0,3828,0,0,0,0,34,0,576,0,0,0,0,8192,0,0,12816,0,5504,576,9,352256,2510,4839,17217,0,0,0,120,0,0,0,0,0,18,0,0,6,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,3136,0,0,0,24,0,9,3,390,0,0,0,0,0,315,2884,3787,2935,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,646,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,1219,0,0,3482,6102,0,0,111,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,408,0,0,0,0,0,0,0,0,0,0,740,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.763,30501,51969,112,33,2582,2.678,11557,29144,51337,112,33,1805
3,4,34,136,24042,34768,650,600,202800,101400,0.052307692307692,0.226666666666667,0.118550295857988,0.342879684418146,10,8.74,1.25,0,0,0,0,0,0,0,5291,0,0,0,0,34,0,0,0,0,0,0,4935,0,0,9160,0,5504,576,9,352256,1121,4839,15828,0,0,0,940,0,0,81,0,0,72,0,0,24,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,3136,0,0,0,444,46,9,3,390,0,0,0,0,0,315,2884,2463,1022,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,299,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,445,3,0,3253,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.317,27057,21212,136,33,431,9.253,8720,26587,20911,136,33,318
1,1,34,118,54529,48677,280,220,106400,53200,0.121428571428571,0.536363636363636,0.512490601503759,0.914981203007519,3,4.32,0.38,0,0,0,0,0,0,0,5291,0,0,0,0,34,0,0,0,0,0,0,8132,0,0,12042,0,5504,576,9,352256,2449,4839,17156,0,0,0,940,0,0,81,0,0,72,0,0,24,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,3136,0,0,0,444,46,9,3,390,0,0,0,0,0,315,2884,3786,2789,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,613,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,1221,0,0,3935,6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.361,28940,50016,118,33,2602,3.966,10170,27549,49318,118,33,1816
2,3,34,114,65504,43768,270,240,126800,63400,0.125925925925926,0.475,0.516593059936908,0.690347003154574,2,4.54,0.25,0,0,0,0,0,0,0,3708,0,0,0,0,34,0,576,0,0,0,0,8241,0,0,12843,0,5504,576,9,352256,2535,4839,17242,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,3136,0,0,0,0,0,9,3,390,0,0,0,0,0,315,2884,4113,2583,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,613,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,1128,3,0,3401,6160,0,0,111,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,408,0,0,0,0,0,0,0,0,0,0,925,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.585,30380,51355,114,33,2424,4.203,9646,28826,50536,114,33,1694
3,4,34,118,64103,43423,650,600,202800,101400,0.052307692307692,0.196666666666667,0.316089743589744,0.428234714003945,1,3,0.12,0,0,0,0,0,0,0,4442,0,0,0,0,34,0,576,0,0,0,0,7943,0,0,12835,0,5504,576,9,352256,2529,4839,17236,0,0,0,172,0,0,0,0,0,72,0,0,24,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,3136,0,0,0,40,0,9,3,390,0,0,0,0,0,315,2884,3786,2837,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,613,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,1221,0,0,3482,6157,0,0,111,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,408,0,0,0,0,0,0,0,0,0,0,703,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.773,30179,51893,118,33,2582,2.678,10328,28871,51267,118,33,1800
1,1,34,118,56010,48749,280,220,106400,53200,0.121428571428571,0.536363636363636,0.52640977443609,0.916334586466165,1,4.32,0.12,0,0,0,0,0,0,0,5291,0,0,0,0,34,0,576,0,0,0,0,8168,0,0,12794,0,5504,576,9,352256,2488,4839,17195,0,0,0,940,0,0,81,0,0,72,0,0,24,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,3136,0,0,0,444,46,9,3,390,0,0,0,0,0,315,2884,3786,2789,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,613,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,1221,0,0,3935,6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.361,30446,52309,118,33,2592,4.065,10777,29044,51615,118,33,1812
